attribution_id,campaign_id,audience_id,media_channel,timestamp,touchpoint_type,attribution_percent,benchmark
ATTR_001766,CAM_000071,AUD_000246,OOH,2024-09-28 22:27:35,Engagement,0.41,0.69
ATTR_001767,CAM_000270,AUD_000818,TV,2025-08-21 13:08:04,Share,0.59,0.59
ATTR_001768,CAM_000087,AUD_000720,Streaming,2025-08-19 14:13:06,Share,0.74,0.75
ATTR_001769,CAM_000117,AUD_001066,OOH,2025-08-15 13:56:51,Engagement,0.26,0.42
ATTR_001770,CAM_000026,AUD_001176,Retail,2025-08-07 16:01:01,View,0.44,0.78
ATTR_001771,CAM_000284,AUD_000632,TV,2024-12-23 01:15:52,Engagement,0.71,0.69
ATTR_001772,CAM_000248,AUD_000392,Print,2025-07-29 19:45:56,Click,0.42,0.11
ATTR_001773,CAM_000309,AUD_000085,Print,2025-01-07 13:01:34,Click,0.98,0.46
ATTR_001774,CAM_000398,AUD_000792,TV,2025-06-29 19:52:25,View,0.45,0.29
ATTR_001775,CAM_000056,AUD_000877,Email,2025-07-21 06:53:48,Comment,0.11,0.59
ATTR_001776,CAM_000049,AUD_000532,Streaming,2025-06-14 02:27:03,Comment,0.31,0.7
ATTR_001777,CAM_000189,AUD_000302,Print,2025-06-20 17:57:42,View,0.99,0.6
ATTR_001778,CAM_000219,AUD_000539,TV,2025-07-06 20:17:53,Impression,0.14,0.49
ATTR_001779,CAM_000086,AUD_000052,Print,2025-03-23 22:40:57,Click,0.96,0.12
ATTR_001780,CAM_000340,AUD_000122,Print,2025-01-31 05:40:06,Share,0.87,0.51
ATTR_001781,CAM_000214,AUD_000557,Digital,2025-08-02 05:51:47,View,0.71,0.11
ATTR_001782,CAM_000039,AUD_000203,Social,2025-07-11 17:29:56,Comment,0.66,0.44
ATTR_001783,CAM_000061,AUD_000328,OOH,2025-08-11 02:09:05,View,0.57,0.49
ATTR_001784,CAM_000369,AUD_000227,Radio,2025-06-08 10:50:34,Comment,0.28,0.6
ATTR_001785,CAM_000155,AUD_001028,OOH,2025-02-27 04:52:49,View,0.95,0.28
ATTR_001786,CAM_000324,AUD_000074,Email,2025-07-08 20:29:23,Comment,0.28,0.4
ATTR_001787,CAM_000182,AUD_000936,Streaming,2024-11-15 00:44:57,Click,0.75,0.52
ATTR_001788,CAM_000192,AUD_000710,Digital,2025-01-12 15:43:56,Click,0.78,0.72
ATTR_001789,CAM_000191,AUD_001020,Print,2025-08-05 01:21:01,Share,0.86,0.29
ATTR_001790,CAM_000392,AUD_000084,OOH,2025-07-16 20:41:31,Impression,0.35,0.12
ATTR_001791,CAM_000081,AUD_000380,Social,2025-07-16 17:33:41,Share,0.35,0.75
ATTR_001792,CAM_000299,AUD_000114,Radio,2025-03-28 22:29:39,Engagement,0.84,0.14
ATTR_001793,CAM_000229,AUD_000426,Digital,2025-07-17 22:40:04,View,0.68,0.26
ATTR_001794,CAM_000155,AUD_000086,Email,2025-01-30 09:26:18,Engagement,0.33,0.13
ATTR_001795,CAM_000071,AUD_000835,Streaming,2024-12-08 15:17:51,Conversion,0.65,0.5
ATTR_001796,CAM_000173,AUD_000297,Print,2025-06-08 05:09:28,Conversion,0.86,0.47
ATTR_001797,CAM_000050,AUD_000588,Email,2025-06-06 10:57:16,Conversion,0.51,0.79
ATTR_001798,CAM_000211,AUD_000697,Print,2025-08-16 22:00:23,Click,0.39,0.8
ATTR_001799,CAM_000397,AUD_000158,Retail,2025-06-24 09:55:00,Engagement,0.41,0.45
ATTR_001800,CAM_000361,AUD_000380,Print,2025-04-18 22:25:57,Comment,0.82,0.64
ATTR_001801,CAM_000122,AUD_000155,OOH,2025-07-17 14:36:16,Engagement,0.52,0.14
ATTR_001802,CAM_000045,AUD_000477,TV,2025-05-14 12:22:49,Share,0.44,0.17
ATTR_001803,CAM_000091,AUD_000841,Email,2025-06-20 23:09:14,Click,0.89,0.17
ATTR_001804,CAM_000357,AUD_000226,Print,2025-07-23 08:58:45,Engagement,0.88,0.08
ATTR_001805,CAM_000177,AUD_001044,OOH,2025-08-21 21:04:58,Comment,0.7,0.79
ATTR_001806,CAM_000300,AUD_000630,Radio,2025-08-20 05:23:37,Click,0.19,0.07
ATTR_001807,CAM_000080,AUD_001200,TV,2025-04-14 08:47:55,Click,0.46,0.43
ATTR_001808,CAM_000142,AUD_000013,OOH,2025-07-01 22:21:45,Impression,0.21,0.75
ATTR_001809,CAM_000340,AUD_001149,Social,2025-08-04 16:19:54,Conversion,0.92,0.38
ATTR_001810,CAM_000232,AUD_000502,Streaming,2025-05-31 06:54:10,Conversion,0.53,0.46
ATTR_001811,CAM_000276,AUD_000141,Streaming,2025-07-20 10:52:32,View,0.85,0.19
ATTR_001812,CAM_000225,AUD_001133,Radio,2025-02-24 21:54:56,Share,0.6,0.19
ATTR_001813,CAM_000017,AUD_000869,Digital,2025-09-01 23:58:34,Engagement,0.17,0.69
ATTR_001814,CAM_000197,AUD_000302,Retail,2025-01-30 13:40:54,View,0.55,0.52
ATTR_001815,CAM_000087,AUD_000777,TV,2025-07-27 16:25:39,Click,0.84,0.67
ATTR_001816,CAM_000206,AUD_000333,Retail,2025-07-09 14:35:59,Conversion,0.87,0.53
ATTR_001817,CAM_000255,AUD_000288,Retail,2025-03-06 14:33:26,Conversion,0.39,0.43
ATTR_001818,CAM_000221,AUD_000741,Social,2025-08-15 15:07:03,View,0.23,0.53
ATTR_001819,CAM_000107,AUD_000133,Radio,2025-05-22 07:57:43,Impression,0.21,0.47
ATTR_001820,CAM_000103,AUD_001051,Radio,2025-06-01 04:57:09,View,0.88,0.39
ATTR_001821,CAM_000254,AUD_000022,Social,2025-08-09 05:29:03,Impression,0.37,0.49
ATTR_001822,CAM_000055,AUD_000741,OOH,2025-07-30 16:05:14,Impression,0.2,0.25
ATTR_001823,CAM_000007,AUD_000560,Retail,2025-06-18 03:57:26,Impression,0.79,0.53
ATTR_001824,CAM_000252,AUD_000809,TV,2025-08-10 18:55:50,Comment,0.7,0.78
ATTR_001825,CAM_000211,AUD_000971,OOH,2025-08-14 20:14:58,Comment,0.8,0.23
ATTR_001826,CAM_000004,AUD_000795,Print,2025-07-03 05:37:46,Impression,0.99,0.37
ATTR_001827,CAM_000094,AUD_000190,Digital,2025-05-25 21:35:49,Engagement,0.19,0.4
ATTR_001828,CAM_000203,AUD_000620,TV,2025-08-13 13:05:36,Click,0.24,0.66
ATTR_001829,CAM_000138,AUD_001152,OOH,2025-02-11 10:52:07,Share,0.77,0.2
ATTR_001830,CAM_000237,AUD_000053,TV,2024-12-18 20:32:44,Comment,0.87,0.64
ATTR_001831,CAM_000036,AUD_000193,Print,2025-07-13 02:04:14,Share,0.62,0.11
ATTR_001832,CAM_000143,AUD_000205,Email,2025-08-01 06:44:28,Engagement,0.83,0.37
ATTR_001833,CAM_000047,AUD_000574,Email,2025-04-19 05:04:12,Engagement,0.76,0.12
ATTR_001834,CAM_000338,AUD_000874,TV,2025-04-15 06:08:24,View,0.14,0.38
ATTR_001835,CAM_000250,AUD_000747,Social,2025-06-08 17:29:54,View,0.82,0.53
ATTR_001836,CAM_000006,AUD_000162,OOH,2025-01-27 07:11:03,Comment,0.16,0.08
ATTR_001837,CAM_000171,AUD_001032,Social,2025-08-04 22:04:41,Conversion,0.42,0.15
ATTR_001838,CAM_000235,AUD_000293,Email,2025-08-08 02:01:29,Click,0.93,0.48
ATTR_001839,CAM_000392,AUD_000697,Email,2025-08-30 07:46:06,Share,0.9,0.66
ATTR_001840,CAM_000049,AUD_000275,Digital,2025-03-24 19:03:58,Share,0.34,0.51
ATTR_001841,CAM_000268,AUD_001036,OOH,2025-04-22 09:33:25,View,0.75,0.58
ATTR_001842,CAM_000110,AUD_000576,Print,2025-07-27 03:35:34,Engagement,0.37,0.6
ATTR_001843,CAM_000260,AUD_000580,Print,2025-03-06 11:22:32,Conversion,0.11,0.2
ATTR_001844,CAM_000400,AUD_000775,Social,2025-08-19 08:55:58,Engagement,0.93,0.18
ATTR_001845,CAM_000187,AUD_000923,TV,2025-07-01 21:34:28,Comment,0.34,0.39
ATTR_001846,CAM_000232,AUD_000910,Streaming,2025-08-08 16:26:31,Share,0.16,0.73
ATTR_001847,CAM_000262,AUD_000143,Print,2025-03-04 12:14:25,View,0.28,0.13
ATTR_001848,CAM_000258,AUD_001102,Email,2025-07-21 00:29:17,View,0.84,0.21
ATTR_001849,CAM_000289,AUD_000096,Streaming,2025-06-13 04:53:26,Share,0.5,0.33
ATTR_001850,CAM_000217,AUD_000786,Radio,2025-04-24 15:23:50,Engagement,0.24,0.07
ATTR_001851,CAM_000362,AUD_000179,Digital,2025-05-29 13:05:52,Comment,0.14,0.75
ATTR_001852,CAM_000118,AUD_000505,Digital,2025-04-05 13:55:32,Impression,0.2,0.16
ATTR_001853,CAM_000146,AUD_001160,Print,2025-03-14 01:04:57,View,0.97,0.59
ATTR_001854,CAM_000123,AUD_000632,Email,2025-08-21 01:15:11,Comment,0.43,0.56
ATTR_001855,CAM_000201,AUD_001076,Streaming,2025-05-29 08:46:53,Conversion,0.79,0.09
ATTR_001856,CAM_000275,AUD_001005,OOH,2025-04-09 22:04:57,Comment,0.48,0.27
ATTR_001857,CAM_000212,AUD_000926,Streaming,2025-08-08 00:45:08,Comment,0.61,0.58
ATTR_001858,CAM_000390,AUD_001018,Streaming,2025-05-24 13:22:30,Click,0.43,0.65
ATTR_001859,CAM_000355,AUD_001173,Social,2025-08-09 01:17:20,Engagement,0.15,0.08
ATTR_001860,CAM_000055,AUD_000168,Streaming,2025-07-27 19:10:15,Engagement,0.76,0.2
ATTR_001861,CAM_000244,AUD_000980,Radio,2024-12-01 04:26:34,Impression,0.48,0.18
ATTR_001862,CAM_000155,AUD_000081,Print,2025-01-21 20:42:49,View,0.45,0.2
ATTR_001863,CAM_000095,AUD_001031,Social,2025-06-08 12:32:51,Conversion,0.88,0.42
ATTR_001864,CAM_000189,AUD_001018,Digital,2025-06-23 18:29:20,Conversion,0.58,0.32
ATTR_001865,CAM_000131,AUD_000033,OOH,2025-06-05 15:26:11,Share,0.2,0.48
ATTR_001866,CAM_000301,AUD_000163,Email,2024-11-12 01:51:10,Conversion,0.71,0.38
ATTR_001867,CAM_000048,AUD_000746,Digital,2024-11-10 05:54:22,Conversion,0.81,0.44
ATTR_001868,CAM_000077,AUD_000462,Streaming,2025-07-27 20:40:25,Impression,0.94,0.6
ATTR_001869,CAM_000003,AUD_000591,Print,2025-08-18 08:19:32,Conversion,0.5,0.72
ATTR_001870,CAM_000393,AUD_000851,Streaming,2025-06-24 18:12:46,Click,0.27,0.7
ATTR_001871,CAM_000218,AUD_000880,OOH,2025-08-10 12:10:56,View,0.93,0.33
ATTR_001872,CAM_000191,AUD_000815,Radio,2025-07-31 13:53:51,View,0.33,0.55
ATTR_001873,CAM_000197,AUD_000906,Print,2025-04-10 07:15:14,Impression,0.84,0.08
ATTR_001874,CAM_000224,AUD_000108,Radio,2025-06-25 21:55:20,Share,0.52,0.21
ATTR_001875,CAM_000328,AUD_000581,OOH,2025-06-29 08:32:09,Impression,0.6,0.05
ATTR_001876,CAM_000065,AUD_001156,TV,2025-05-16 23:50:28,Engagement,0.84,0.41
ATTR_001877,CAM_000359,AUD_000614,Print,2025-03-02 13:21:18,Click,0.28,0.13
ATTR_001878,CAM_000329,AUD_001050,Digital,2025-06-10 13:03:44,Share,0.73,0.18
ATTR_001879,CAM_000280,AUD_001128,Retail,2025-07-30 14:29:30,Comment,0.41,0.14
ATTR_001880,CAM_000394,AUD_000654,Digital,2025-04-02 02:08:59,Engagement,0.51,0.68
ATTR_001881,CAM_000121,AUD_000155,Radio,2025-08-18 21:48:12,View,0.75,0.38
ATTR_001882,CAM_000257,AUD_001121,Digital,2025-06-24 05:57:28,Click,0.8,0.32
ATTR_001883,CAM_000113,AUD_000729,Social,2024-12-15 14:28:32,Click,0.51,0.49
ATTR_001884,CAM_000114,AUD_000719,Streaming,2025-07-13 21:05:53,Share,0.66,0.26
ATTR_001885,CAM_000115,AUD_001032,TV,2025-06-10 18:07:24,Conversion,0.79,0.59
ATTR_001886,CAM_000286,AUD_000949,Email,2025-08-06 10:41:53,Impression,0.16,0.27
ATTR_001887,CAM_000186,AUD_000506,Email,2025-04-21 06:27:35,Comment,0.95,0.28
ATTR_001888,CAM_000264,AUD_000442,Email,2025-08-12 15:05:11,Engagement,0.82,0.24
ATTR_001889,CAM_000237,AUD_000044,Email,2025-04-02 09:17:44,Comment,0.47,0.37
ATTR_001890,CAM_000237,AUD_001181,Retail,2025-05-12 23:55:35,Click,0.27,0.29
ATTR_001891,CAM_000291,AUD_000702,Print,2024-11-09 00:35:00,Impression,0.23,0.22
ATTR_001892,CAM_000155,AUD_000599,TV,2025-06-02 11:36:57,Conversion,0.94,0.4
ATTR_001893,CAM_000071,AUD_000742,Email,2025-07-20 15:21:09,View,0.87,0.6
ATTR_001894,CAM_000366,AUD_001005,Digital,2025-07-29 04:47:35,Engagement,0.55,0.51
ATTR_001895,CAM_000094,AUD_000438,Print,2025-06-16 03:04:03,Comment,0.37,0.3
ATTR_001896,CAM_000308,AUD_000185,OOH,2025-07-02 06:39:16,Impression,0.54,0.43
ATTR_001897,CAM_000358,AUD_000073,Streaming,2025-07-18 18:56:02,Click,0.76,0.76
ATTR_001898,CAM_000069,AUD_000307,TV,2025-05-05 12:31:58,Comment,0.48,0.59
ATTR_001899,CAM_000109,AUD_000409,Print,2025-07-05 16:14:11,Comment,0.13,0.73
ATTR_001900,CAM_000019,AUD_000376,OOH,2025-08-03 16:19:28,Impression,0.64,0.26
ATTR_001901,CAM_000373,AUD_000707,Retail,2025-07-23 15:04:30,Comment,0.23,0.22
ATTR_001902,CAM_000127,AUD_001023,Email,2025-08-03 22:06:27,View,0.78,0.64
ATTR_001903,CAM_000127,AUD_000075,Email,2025-07-31 23:28:25,Share,0.96,0.11
ATTR_001904,CAM_000307,AUD_000642,OOH,2024-12-26 09:10:16,Share,0.59,0.16
ATTR_001905,CAM_000012,AUD_000939,Retail,2025-05-02 23:58:45,Impression,0.41,0.55
ATTR_001906,CAM_000257,AUD_000410,TV,2025-01-15 08:36:45,Share,0.96,0.31
ATTR_001907,CAM_000349,AUD_000279,Digital,2025-08-09 07:18:25,View,0.46,0.74
ATTR_001908,CAM_000225,AUD_000121,OOH,2025-05-19 04:49:30,Share,0.58,0.31
ATTR_001909,CAM_000308,AUD_000383,Streaming,2025-05-05 16:27:12,Conversion,0.21,0.5
ATTR_001910,CAM_000241,AUD_000988,Radio,2025-01-24 18:45:36,Click,0.89,0.54
ATTR_001911,CAM_000192,AUD_000913,Retail,2025-03-24 05:19:09,Engagement,0.87,0.68
ATTR_001912,CAM_000136,AUD_000176,Radio,2025-02-20 07:46:35,Engagement,0.33,0.72
ATTR_001913,CAM_000007,AUD_001026,Print,2025-06-05 10:29:59,Engagement,0.27,0.37
ATTR_001914,CAM_000147,AUD_001084,Radio,2025-03-09 15:06:39,Conversion,0.86,0.31
ATTR_001915,CAM_000209,AUD_000250,TV,2025-07-25 07:26:45,Click,0.58,0.28
ATTR_001916,CAM_000231,AUD_000204,Print,2025-01-12 10:30:20,Impression,0.37,0.77
ATTR_001917,CAM_000347,AUD_000060,Digital,2025-05-27 05:04:36,Comment,0.9,0.08
ATTR_001918,CAM_000169,AUD_000426,Social,2025-06-24 04:10:08,View,0.96,0.26
ATTR_001919,CAM_000355,AUD_000106,OOH,2025-07-21 12:42:03,Comment,0.61,0.58
ATTR_001920,CAM_000190,AUD_001053,Streaming,2024-11-28 10:25:31,Impression,0.61,0.77
ATTR_001921,CAM_000187,AUD_000164,TV,2025-08-05 14:10:39,Share,0.19,0.26
ATTR_001922,CAM_000307,AUD_000450,Email,2025-05-25 05:16:59,Click,0.52,0.39
ATTR_001923,CAM_000177,AUD_000970,TV,2025-03-29 17:56:38,Comment,0.55,0.41
ATTR_001924,CAM_000225,AUD_001165,OOH,2025-03-22 05:35:25,Engagement,0.75,0.09
ATTR_001925,CAM_000152,AUD_000297,Radio,2024-12-20 00:00:22,Share,0.24,0.6
ATTR_001926,CAM_000317,AUD_000766,Radio,2025-03-26 21:13:50,Click,0.76,0.27
ATTR_001927,CAM_000361,AUD_000253,TV,2025-07-24 22:18:07,Engagement,0.8,0.28
ATTR_001928,CAM_000028,AUD_000399,Digital,2025-06-21 06:17:39,View,0.6,0.6
ATTR_001929,CAM_000016,AUD_000174,Email,2025-02-26 23:48:33,Impression,0.2,0.47
ATTR_001930,CAM_000363,AUD_000619,Digital,2025-05-13 00:51:41,Click,0.28,0.33
ATTR_001931,CAM_000219,AUD_000056,Radio,2025-06-16 08:18:54,Click,0.72,0.7
ATTR_001932,CAM_000356,AUD_001154,Print,2025-03-06 04:26:51,Comment,0.72,0.68
ATTR_001933,CAM_000082,AUD_000616,Email,2025-06-07 12:27:58,Conversion,0.54,0.29
ATTR_001934,CAM_000264,AUD_000339,Retail,2025-02-20 05:32:30,Conversion,0.85,0.13
ATTR_001935,CAM_000213,AUD_000494,Retail,2024-12-28 19:22:03,Click,0.79,0.75
ATTR_001936,CAM_000076,AUD_000548,Social,2025-04-09 08:25:55,Engagement,0.18,0.27
ATTR_001937,CAM_000262,AUD_000384,Email,2025-01-30 22:49:46,Share,0.47,0.35
ATTR_001938,CAM_000349,AUD_000190,Email,2025-08-13 00:08:55,Comment,0.63,0.17
ATTR_001939,CAM_000003,AUD_000216,Radio,2025-08-13 06:55:46,Comment,0.33,0.67
ATTR_001940,CAM_000016,AUD_000143,Retail,2025-05-16 02:32:15,View,0.19,0.16
ATTR_001941,CAM_000373,AUD_000672,TV,2025-06-17 20:35:45,Click,0.14,0.68
ATTR_001942,CAM_000026,AUD_000816,Retail,2025-03-24 22:15:35,Comment,0.45,0.24
ATTR_001943,CAM_000052,AUD_001020,Social,2025-04-29 21:08:08,Comment,0.19,0.2
ATTR_001944,CAM_000277,AUD_000066,Retail,2025-07-03 03:36:17,Share,0.72,0.63
ATTR_001945,CAM_000199,AUD_000967,Digital,2025-06-06 05:57:07,Comment,0.94,0.34
ATTR_001946,CAM_000043,AUD_000136,Streaming,2025-06-30 09:47:03,View,0.36,0.24
ATTR_001947,CAM_000359,AUD_000160,OOH,2025-02-15 08:28:25,Impression,0.63,0.36
ATTR_001948,CAM_000400,AUD_000891,Social,2025-08-09 03:16:45,Impression,0.95,0.68
ATTR_001949,CAM_000375,AUD_000174,Streaming,2025-06-15 20:13:25,Impression,0.75,0.06
ATTR_001950,CAM_000308,AUD_000105,Email,2025-05-31 20:31:48,Comment,0.37,0.47
ATTR_001951,CAM_000182,AUD_000439,Social,2024-11-20 14:23:08,View,0.3,0.47
ATTR_001952,CAM_000162,AUD_000764,OOH,2025-05-11 21:53:19,View,0.71,0.54
ATTR_001953,CAM_000357,AUD_000624,Social,2025-07-26 16:36:38,Engagement,0.4,0.22
ATTR_001954,CAM_000126,AUD_000306,OOH,2024-12-23 09:32:08,Click,0.28,0.5
ATTR_001955,CAM_000272,AUD_000023,Digital,2025-07-29 19:57:19,Impression,0.84,0.52
ATTR_001956,CAM_000068,AUD_000315,Print,2025-02-11 09:30:42,Engagement,0.43,0.45
ATTR_001957,CAM_000400,AUD_000349,Print,2025-07-07 18:28:34,Impression,0.88,0.13
ATTR_001958,CAM_000338,AUD_000243,Digital,2025-02-07 11:26:57,Comment,0.23,0.21
ATTR_001959,CAM_000386,AUD_000539,Print,2024-09-26 20:21:47,Conversion,0.38,0.75
ATTR_001960,CAM_000153,AUD_000577,Streaming,2025-07-18 19:08:16,Share,0.27,0.66
ATTR_001961,CAM_000372,AUD_000117,OOH,2025-06-16 19:01:13,View,0.14,0.63
ATTR_001962,CAM_000076,AUD_000722,Print,2025-01-12 12:42:23,Impression,0.6,0.75
ATTR_001963,CAM_000279,AUD_000579,Email,2025-08-03 20:42:37,Comment,0.57,0.14
ATTR_001964,CAM_000181,AUD_000126,Print,2025-04-29 04:07:41,Share,0.16,0.15
ATTR_001965,CAM_000370,AUD_000318,Digital,2025-07-25 05:47:56,View,0.98,0.17
ATTR_001966,CAM_000158,AUD_001063,Retail,2025-06-27 05:04:21,Share,0.52,0.62
ATTR_001967,CAM_000134,AUD_000137,OOH,2025-05-29 04:06:35,Comment,0.31,0.76
ATTR_001968,CAM_000050,AUD_000123,Email,2024-11-27 20:08:41,Share,0.57,0.54
ATTR_001969,CAM_000276,AUD_000456,Retail,2025-07-27 18:00:00,Engagement,0.92,0.47
ATTR_001970,CAM_000160,AUD_000719,Digital,2025-08-03 10:47:51,Impression,0.32,0.56
ATTR_001971,CAM_000162,AUD_000295,Retail,2025-05-02 12:01:16,Click,0.99,0.35
ATTR_001972,CAM_000003,AUD_000165,OOH,2025-06-22 23:16:29,View,0.6,0.45
ATTR_001973,CAM_000297,AUD_000963,TV,2025-05-25 13:17:55,View,0.82,0.57
ATTR_001974,CAM_000279,AUD_000683,Social,2025-07-30 15:19:38,Click,0.2,0.41
ATTR_001975,CAM_000237,AUD_000733,Streaming,2025-02-16 10:40:59,Impression,0.84,0.56
ATTR_001976,CAM_000315,AUD_000757,Retail,2025-08-13 02:59:50,Engagement,0.11,0.35
ATTR_001977,CAM_000382,AUD_001091,Digital,2025-02-26 08:01:35,Click,0.19,0.71
ATTR_001978,CAM_000397,AUD_000751,OOH,2025-02-28 01:42:29,Engagement,0.21,0.13
ATTR_001979,CAM_000078,AUD_000382,Radio,2025-01-21 15:38:17,View,0.37,0.35
ATTR_001980,CAM_000278,AUD_000609,Streaming,2024-10-07 23:50:11,Click,0.86,0.79
ATTR_001981,CAM_000218,AUD_000927,Streaming,2025-07-10 22:43:25,Engagement,0.85,0.55
ATTR_001982,CAM_000121,AUD_000354,Email,2025-07-13 16:06:10,Comment,0.43,0.35
ATTR_001983,CAM_000093,AUD_000998,Streaming,2025-04-04 15:50:17,Share,0.39,0.69
ATTR_001984,CAM_000019,AUD_000227,Print,2025-07-23 00:34:28,Share,0.32,0.71
ATTR_001985,CAM_000113,AUD_000805,Print,2025-05-15 08:00:34,Impression,0.19,0.74
ATTR_001986,CAM_000341,AUD_000257,OOH,2025-01-30 05:55:05,Impression,0.5,0.1
ATTR_001987,CAM_000271,AUD_000989,Retail,2025-08-06 02:39:35,View,0.46,0.13
ATTR_001988,CAM_000069,AUD_001020,Social,2025-03-15 20:30:26,Comment,0.75,0.46
ATTR_001989,CAM_000278,AUD_000742,Radio,2025-07-24 20:35:48,Engagement,0.61,0.62
ATTR_001990,CAM_000190,AUD_000921,Streaming,2025-03-05 16:25:54,Comment,0.55,0.18
ATTR_001991,CAM_000048,AUD_000558,Digital,2025-06-22 19:47:58,Click,0.14,0.5
ATTR_001992,CAM_000089,AUD_001005,Social,2025-05-16 22:13:46,View,0.52,0.16
ATTR_001993,CAM_000367,AUD_000077,OOH,2025-08-14 21:14:49,View,0.42,0.24
ATTR_001994,CAM_000090,AUD_000012,Digital,2025-05-26 07:25:58,Engagement,0.82,0.26
ATTR_001995,CAM_000316,AUD_000776,TV,2025-08-23 08:16:03,Engagement,0.12,0.56
ATTR_001996,CAM_000331,AUD_000674,Streaming,2025-08-11 00:32:22,Conversion,0.96,0.53
ATTR_001997,CAM_000086,AUD_000178,TV,2025-05-13 05:24:09,Comment,0.85,0.65
ATTR_001998,CAM_000063,AUD_000645,Radio,2025-08-03 19:26:36,Click,0.6,0.13
ATTR_001999,CAM_000061,AUD_000726,Social,2025-05-02 06:35:25,Comment,0.99,0.67
ATTR_002000,CAM_000266,AUD_000414,TV,2025-01-03 09:57:48,Click,0.83,0.21
ATTR_002001,CAM_000398,AUD_000981,Print,2025-07-28 10:09:00,Impression,0.34,0.73
ATTR_002002,CAM_000319,AUD_000190,Digital,2025-01-29 02:50:01,View,0.75,0.59
ATTR_002003,CAM_000065,AUD_000465,OOH,2025-08-06 00:05:44,Comment,0.89,0.41
ATTR_002004,CAM_000025,AUD_000449,Radio,2025-06-10 21:04:48,Impression,0.56,0.41
ATTR_002005,CAM_000298,AUD_000481,Streaming,2025-01-04 00:35:09,Conversion,0.46,0.24
ATTR_002006,CAM_000246,AUD_000785,TV,2025-02-07 13:16:58,View,0.39,0.08
ATTR_002007,CAM_000157,AUD_000449,Email,2025-07-27 20:09:02,Impression,0.74,0.44
ATTR_002008,CAM_000300,AUD_000179,Retail,2025-07-09 19:54:19,View,1.0,0.73
ATTR_002009,CAM_000353,AUD_000992,TV,2025-08-19 19:15:02,Impression,0.32,0.63
ATTR_002010,CAM_000054,AUD_000898,Email,2025-08-02 07:37:24,Click,0.13,0.19
ATTR_002011,CAM_000107,AUD_000212,Streaming,2025-01-11 11:03:14,View,0.66,0.43
ATTR_002012,CAM_000242,AUD_001093,Email,2025-05-28 08:11:29,View,0.93,0.19
ATTR_002013,CAM_000293,AUD_000744,Print,2025-08-15 07:55:08,Impression,0.72,0.2
ATTR_002014,CAM_000299,AUD_000999,Digital,2025-03-12 22:59:51,Conversion,0.29,0.1
ATTR_002015,CAM_000094,AUD_000390,Print,2025-06-26 02:27:45,Conversion,0.63,0.19
ATTR_002016,CAM_000248,AUD_000686,Print,2025-07-31 12:07:17,Conversion,0.84,0.44
ATTR_002017,CAM_000205,AUD_000583,OOH,2025-04-14 20:41:03,Share,0.17,0.26
ATTR_002018,CAM_000306,AUD_000522,OOH,2025-06-21 19:59:52,Impression,0.78,0.71
ATTR_002019,CAM_000381,AUD_000338,Social,2025-04-27 15:33:21,Comment,0.51,0.68
ATTR_002020,CAM_000395,AUD_000050,Streaming,2025-02-27 19:38:30,Engagement,0.65,0.28
ATTR_002021,CAM_000135,AUD_000462,Social,2025-07-24 01:20:15,Engagement,0.58,0.59
ATTR_002022,CAM_000138,AUD_001096,TV,2024-11-26 11:20:25,Engagement,0.72,0.16
ATTR_002023,CAM_000394,AUD_000429,Streaming,2025-02-23 06:44:43,Share,0.23,0.16
ATTR_002024,CAM_000392,AUD_000786,Email,2025-07-24 20:27:24,Click,0.38,0.65
ATTR_002025,CAM_000003,AUD_000521,Digital,2025-04-10 00:06:13,Impression,0.48,0.28
ATTR_002026,CAM_000099,AUD_000132,Digital,2025-03-02 23:20:30,View,0.73,0.37
ATTR_002027,CAM_000361,AUD_001199,TV,2025-03-20 18:14:22,Conversion,0.15,0.49
ATTR_002028,CAM_000298,AUD_000800,TV,2025-04-13 03:43:01,Engagement,0.72,0.46
ATTR_002029,CAM_000079,AUD_001124,OOH,2025-06-11 09:26:06,Comment,0.12,0.7
ATTR_002030,CAM_000247,AUD_000806,Digital,2025-01-21 09:22:20,Impression,0.62,0.74
ATTR_002031,CAM_000209,AUD_000368,Streaming,2025-07-16 09:23:17,Impression,0.64,0.34
ATTR_002032,CAM_000041,AUD_000581,Digital,2025-03-03 11:16:10,Impression,0.16,0.27
ATTR_002033,CAM_000262,AUD_000844,OOH,2025-06-15 03:37:41,Impression,0.89,0.34
ATTR_002034,CAM_000370,AUD_001106,Social,2025-08-24 17:19:16,Engagement,0.28,0.71
ATTR_002035,CAM_000128,AUD_000175,Social,2025-06-01 12:56:56,Click,0.32,0.46
ATTR_002036,CAM_000342,AUD_000613,Print,2025-07-19 17:16:16,Engagement,0.13,0.51
ATTR_002037,CAM_000370,AUD_000394,OOH,2025-03-07 17:15:33,Click,0.8,0.15
ATTR_002038,CAM_000283,AUD_000334,TV,2025-07-26 18:46:19,Share,0.91,0.14
ATTR_002039,CAM_000180,AUD_000101,Print,2025-08-20 17:01:37,Engagement,0.42,0.78
ATTR_002040,CAM_000010,AUD_000245,Email,2025-01-13 14:02:24,Engagement,0.14,0.54
ATTR_002041,CAM_000059,AUD_000625,Retail,2025-06-22 07:45:06,Share,0.46,0.24
ATTR_002042,CAM_000311,AUD_001087,Print,2025-05-27 04:20:23,Conversion,0.13,0.34
