performance_id,campaign_id,segment_id,creative_id,media_channel,impressions,clicks,conversions,cost,ROI,CTR
PERF_001310,CAM_000015,SEG_002846,CRE_000060,Radio,57105,822,19,519.05,1.73,0.0144
PERF_001311,CAM_000275,SEG_000832,CRE_001100,Print,88428,605,23,230.78,16.26,0.0068
PERF_001312,CAM_000298,SEG_000287,CRE_001192,Streaming,32969,630,25,788.02,4.18,0.0191
PERF_001313,CAM_000363,SEG_001767,CRE_001387,Retail,8761,134,4,83.81,1.62,0.0154
PERF_001314,CAM_000039,SEG_001480,CRE_000155,Email,41687,266,9,386.3,1.01,0.0064
PERF_001315,CAM_000121,SEG_000147,CRE_000483,Streaming,68186,1143,25,1152.32,1.04,0.0168
PERF_001316,CAM_000115,SEG_001589,CRE_000459,Digital,22628,335,7,100.43,12.14,0.0148
PERF_001317,CAM_000118,SEG_000916,CRE_000472,Print,54428,946,43,110.99,65.64,0.0174
PERF_001318,CAM_000115,SEG_000753,CRE_000457,Radio,20242,365,14,55.5,35.47,0.0181
PERF_001319,CAM_000069,SEG_002694,CRE_000275,Streaming,16439,292,4,296.21,-0.18,0.0178
PERF_001320,CAM_000379,SEG_000113,CRE_001435,Radio,10725,56,1,73.83,0.39,0.0053
PERF_001321,CAM_000267,SEG_002626,CRE_001067,Streaming,35766,425,18,666.09,3.06,0.0119
PERF_001322,CAM_000171,SEG_002901,CRE_000682,Print,19427,168,7,44.33,12.95,0.0086
PERF_001323,CAM_000384,SEG_002363,CRE_001450,OOH,53949,1037,32,421.29,5.05,0.0192
PERF_001324,CAM_000198,SEG_002635,CRE_000790,Retail,43579,548,18,177.35,16.86,0.0126
PERF_001325,CAM_000107,SEG_001954,CRE_000426,Social,29784,707,8,365.9,0.99,0.0237
PERF_001326,CAM_000196,SEG_000406,CRE_000781,Print,20867,178,8,71.21,8.79,0.0085
PERF_001327,CAM_000024,SEG_002644,CRE_000096,Streaming,17481,253,10,385.57,2.6,0.0145
PERF_001328,CAM_000002,SEG_000049,CRE_000008,Streaming,12766,89,2,137.53,1.17,0.007
PERF_001329,CAM_000053,SEG_002059,CRE_000210,Email,65886,1779,38,291.67,12.31,0.027
PERF_001330,CAM_000345,SEG_001711,CRE_001334,Social,60058,353,4,456.87,0.34,0.0059
PERF_001331,CAM_000351,SEG_002623,CRE_001351,OOH,26576,438,12,131.26,7.07,0.0165
PERF_001332,CAM_000123,SEG_001531,CRE_000491,Radio,47074,759,20,156.42,8.32,0.0161
PERF_001333,CAM_000385,SEG_002194,CRE_001453,Retail,61056,1004,26,139.49,25.41,0.0164
PERF_001334,CAM_000296,SEG_001257,CRE_001183,TV,76438,1471,68,2381.88,2.06,0.0192
PERF_001335,CAM_000116,SEG_002485,CRE_000464,Radio,73729,477,6,204.42,3.93,0.0065
PERF_001336,CAM_000325,SEG_001519,CRE_001275,Retail,8434,49,2,84.16,3.05,0.0059
PERF_001337,CAM_000223,SEG_001373,CRE_000891,TV,73361,641,20,1597.14,0.14,0.0088
PERF_001338,CAM_000194,SEG_001286,CRE_000774,OOH,61605,641,17,555.85,0.83,0.0104
PERF_001339,CAM_000150,SEG_001008,CRE_000598,TV,6950,137,5,161.22,1.38,0.0198
PERF_001340,CAM_000151,SEG_000108,CRE_000602,TV,83432,529,5,2149.32,-0.68,0.0063
PERF_001341,CAM_000088,SEG_001108,CRE_000350,TV,13876,100,1,255.56,-0.7,0.0072
PERF_001342,CAM_000154,SEG_002426,CRE_000616,Social,34523,292,3,491.67,-0.42,0.0085
PERF_001343,CAM_000360,SEG_000347,CRE_001379,Email,86730,1368,38,528.76,4.87,0.0158
PERF_001344,CAM_000357,SEG_000453,CRE_001371,Social,59445,474,5,715.05,-0.41,0.008
PERF_001345,CAM_000051,SEG_002020,CRE_000204,Social,52143,1027,30,503.88,7.14,0.0197
PERF_001346,CAM_000305,SEG_002106,CRE_001214,Radio,28376,458,20,139.27,26.21,0.0162
PERF_001347,CAM_000274,SEG_001315,CRE_001093,Radio,33355,571,13,263.34,5.69,0.0171
PERF_001348,CAM_000162,SEG_000492,CRE_000645,Retail,14811,289,5,139.77,2.34,0.0195
PERF_001349,CAM_000253,SEG_002243,CRE_001010,Digital,38605,283,13,195.96,7.87,0.0074
PERF_001350,CAM_000399,SEG_001657,CRE_001497,TV,56861,1010,36,2172.76,0.57,0.0178
PERF_001351,CAM_000186,SEG_000632,CRE_000743,TV,75419,1357,34,1493.49,2.81,0.018
PERF_001352,CAM_000378,SEG_001360,CRE_001433,OOH,76231,1162,16,735.69,3.21,0.0152
PERF_001353,CAM_000280,SEG_002168,CRE_001118,TV,57102,458,10,1268.07,-0.28,0.008
PERF_001354,CAM_000329,SEG_000028,CRE_001286,Radio,93602,1395,24,871.77,1.98,0.0149
PERF_001355,CAM_000248,SEG_000979,CRE_000989,TV,34323,415,16,1275.6,0.77,0.0121
PERF_001356,CAM_000203,SEG_001451,CRE_000812,Email,31856,1028,12,88.63,16.45,0.0323
PERF_001357,CAM_000158,SEG_001133,CRE_000631,TV,24888,295,7,768.08,0.38,0.0119
PERF_001358,CAM_000142,SEG_000510,CRE_000566,Digital,78264,657,12,251.02,5.52,0.0084
PERF_001359,CAM_000279,SEG_001560,CRE_001114,Social,40209,229,10,250.59,2.6,0.0057
PERF_001360,CAM_000293,SEG_001221,CRE_001169,Email,6398,152,6,52.66,9.61,0.0238
PERF_001361,CAM_000203,SEG_000108,CRE_000809,Radio,25584,475,16,94.75,23.15,0.0186
PERF_001362,CAM_000224,SEG_001683,CRE_000896,Social,41619,710,18,568.51,2.36,0.0171
PERF_001363,CAM_000253,SEG_001324,CRE_001010,OOH,25926,460,15,105.97,13.22,0.0177
PERF_001364,CAM_000099,SEG_001212,CRE_000394,Print,25401,433,7,172.84,4.83,0.0171
PERF_001365,CAM_000038,SEG_000867,CRE_000152,Digital,90928,522,6,249.7,2.66,0.0057
PERF_001366,CAM_000112,SEG_000167,CRE_000445,Email,65106,1246,58,633.78,16.14,0.0191
PERF_001367,CAM_000018,SEG_000107,CRE_000069,OOH,98089,1225,59,668.1,14.3,0.0125
PERF_001368,CAM_000293,SEG_000386,CRE_001171,Print,73349,1219,34,153.07,40.93,0.0166
PERF_001369,CAM_000221,SEG_001580,CRE_000881,Email,87612,1770,83,751.95,20.05,0.0202
PERF_001370,CAM_000165,SEG_001776,CRE_000657,TV,79303,1042,19,2245.1,0.27,0.0131
PERF_001371,CAM_000072,SEG_002009,CRE_000288,Retail,80477,1303,18,748.59,0.4,0.0162
PERF_001372,CAM_000103,SEG_001249,CRE_000409,Social,37622,471,16,414.34,2.47,0.0125
PERF_001373,CAM_000126,SEG_002689,CRE_000503,Email,37946,472,10,141.06,7.72,0.0124
PERF_001374,CAM_000393,SEG_001506,CRE_001478,Email,2663,20,0,21.74,-1.0,0.0077
PERF_001375,CAM_000267,SEG_001511,CRE_001068,Retail,75849,849,37,173.1,15.54,0.0112
PERF_001376,CAM_000019,SEG_000921,CRE_000073,Digital,2430,14,0,6.84,-1.0,0.0061
PERF_001377,CAM_000031,SEG_001633,CRE_000124,Streaming,65382,551,13,1330.17,0.02,0.0084
PERF_001378,CAM_000177,SEG_000203,CRE_000708,Streaming,83044,1092,46,1991.87,1.77,0.0132
PERF_001379,CAM_000193,SEG_002771,CRE_000772,Streaming,40435,298,12,488.38,1.36,0.0074
PERF_001380,CAM_000254,SEG_001688,CRE_001013,OOH,93588,472,9,761.69,-0.25,0.005
PERF_001381,CAM_000257,SEG_000066,CRE_001027,TV,7993,115,1,293.14,-0.37,0.0145
PERF_001382,CAM_000053,SEG_002532,CRE_000212,Social,43155,782,22,580.34,6.57,0.0181
PERF_001383,CAM_000184,SEG_002428,CRE_000736,Print,35853,254,4,168.87,0.95,0.0071
PERF_001384,CAM_000251,SEG_001816,CRE_001001,Streaming,1875,19,0,23.67,-1.0,0.0104
PERF_001385,CAM_000198,SEG_001410,CRE_000789,Social,28311,422,20,195.77,8.82,0.0149
PERF_001386,CAM_000315,SEG_002267,CRE_001245,Streaming,81956,484,19,1824.08,-0.43,0.0059
PERF_001387,CAM_000087,SEG_000101,CRE_000346,Retail,24195,129,5,203.93,1.88,0.0053
PERF_001388,CAM_000015,SEG_001539,CRE_000058,Print,53149,1055,16,391.09,3.32,0.0199
PERF_001389,CAM_000279,SEG_001929,CRE_001115,OOH,39777,376,5,312.45,0.55,0.0095
PERF_001390,CAM_000090,SEG_001176,CRE_000358,Streaming,64447,1262,21,1407.52,0.31,0.0196
PERF_001391,CAM_000077,SEG_002586,CRE_000305,Streaming,94034,1347,16,1986.38,-0.25,0.0143
PERF_001392,CAM_000286,SEG_001937,CRE_001141,Streaming,27553,316,4,304.5,0.48,0.0115
PERF_001393,CAM_000302,SEG_001207,CRE_001205,Email,83380,2290,74,595.91,17.0,0.0275
PERF_001394,CAM_000121,SEG_001573,CRE_000483,Email,91158,2675,75,615.82,6.67,0.0294
PERF_001395,CAM_000341,SEG_001436,CRE_001322,Radio,1417,19,0,11.51,-1.0,0.0139
PERF_001396,CAM_000312,SEG_000189,CRE_001236,Email,63468,405,17,387.9,5.82,0.0064
PERF_001397,CAM_000305,SEG_000697,CRE_001214,Email,48222,1325,39,209.16,20.79,0.0275
PERF_001398,CAM_000119,SEG_002725,CRE_000474,Retail,41120,766,36,210.49,12.93,0.0186
PERF_001399,CAM_000151,SEG_002699,CRE_000604,Print,35195,429,14,310.09,5.1,0.0122
PERF_001400,CAM_000051,SEG_001022,CRE_000202,Streaming,2895,17,0,34.47,-1.0,0.0061
PERF_001401,CAM_000327,SEG_000304,CRE_001281,Email,13226,205,8,64.06,15.37,0.0155
PERF_001402,CAM_000084,SEG_000296,CRE_000336,Social,56789,1190,46,583.1,7.49,0.021
PERF_001403,CAM_000349,SEG_002082,CRE_001346,Email,23684,283,5,117.74,1.58,0.012
PERF_001404,CAM_000300,SEG_002690,CRE_001200,Radio,94102,703,16,387.34,5.29,0.0075
PERF_001405,CAM_000186,SEG_001173,CRE_000741,OOH,3525,28,0,22.44,-1.0,0.0081
PERF_001406,CAM_000347,SEG_000355,CRE_001339,Social,21754,229,2,213.39,-0.45,0.0106
PERF_001407,CAM_000150,SEG_000406,CRE_000600,Streaming,37359,287,5,574.26,0.68,0.0077
PERF_001408,CAM_000176,SEG_002903,CRE_000704,Retail,50033,898,13,475.75,3.48,0.0179
PERF_001409,CAM_000338,SEG_000950,CRE_001314,Social,1663,10,0,24.68,-1.0,0.0063
PERF_001410,CAM_000201,SEG_001866,CRE_000804,Radio,59813,775,37,297.42,15.73,0.013
PERF_001411,CAM_000201,SEG_001724,CRE_000801,Radio,45009,654,30,374.72,4.74,0.0145
PERF_001412,CAM_000199,SEG_002285,CRE_000793,Retail,21207,130,2,51.4,1.61,0.0061
PERF_001413,CAM_000156,SEG_000382,CRE_000623,OOH,21990,400,6,162.77,4.2,0.0182
PERF_001414,CAM_000146,SEG_002831,CRE_000582,Radio,27271,523,17,208.61,6.95,0.0192
PERF_001415,CAM_000145,SEG_001575,CRE_000578,Retail,13908,183,1,64.91,1.75,0.0132
PERF_001416,CAM_000266,SEG_000115,CRE_001063,Radio,96203,805,31,811.65,4.72,0.0084
PERF_001417,CAM_000140,SEG_002480,CRE_000560,Digital,3491,44,1,22.92,3.79,0.0128
PERF_001418,CAM_000376,SEG_000439,CRE_001426,TV,83502,1188,39,2909.2,0.53,0.0142
PERF_001419,CAM_000375,SEG_002360,CRE_001425,Streaming,30643,199,6,536.06,1.2,0.0065
PERF_001420,CAM_000268,SEG_002718,CRE_001072,OOH,69068,1113,25,640.0,5.02,0.0161
PERF_001421,CAM_000062,SEG_002791,CRE_000247,Print,64700,388,17,353.82,1.76,0.006
PERF_001422,CAM_000270,SEG_002357,CRE_001078,Print,57414,711,30,360.54,4.64,0.0124
PERF_001423,CAM_000282,SEG_001743,CRE_001128,Digital,4030,28,0,30.58,-1.0,0.007
PERF_001424,CAM_000265,SEG_002682,CRE_001057,Radio,62355,884,37,157.63,41.06,0.0142
PERF_001425,CAM_000378,SEG_001182,CRE_001433,Streaming,88356,929,9,1565.04,-0.21,0.0105
PERF_001426,CAM_000046,SEG_001393,CRE_000184,Streaming,72200,960,13,1134.1,0.92,0.0133
PERF_001427,CAM_000274,SEG_002008,CRE_001096,OOH,27175,246,12,175.98,5.69,0.0091
PERF_001428,CAM_000130,SEG_002858,CRE_000517,Print,54912,647,18,153.81,21.56,0.0118
PERF_001429,CAM_000163,SEG_002341,CRE_000649,Retail,4183,29,0,34.53,-1.0,0.0071
PERF_001430,CAM_000148,SEG_002999,CRE_000589,Digital,90962,804,14,538.91,2.91,0.0088
PERF_001431,CAM_000323,SEG_002408,CRE_001267,Radio,61541,395,7,564.81,0.8,0.0064
PERF_001432,CAM_000238,SEG_001447,CRE_000951,TV,6955,45,1,155.14,-0.61,0.0066
PERF_001433,CAM_000087,SEG_000598,CRE_000345,Retail,83593,1599,27,514.38,5.13,0.0191
PERF_001434,CAM_000320,SEG_002196,CRE_001258,Social,6798,61,0,54.08,-1.0,0.0091
PERF_001435,CAM_000141,SEG_000211,CRE_000564,TV,76208,833,31,1493.62,2.88,0.0109
PERF_001436,CAM_000289,SEG_000591,CRE_001154,Digital,20742,176,8,139.04,8.01,0.0085
PERF_001437,CAM_000227,SEG_000832,CRE_000906,Print,23039,156,1,150.29,0.19,0.0068
PERF_001438,CAM_000093,SEG_000817,CRE_000372,OOH,17962,208,3,175.47,0.96,0.0116
PERF_001439,CAM_000189,SEG_001897,CRE_000755,Retail,77273,1136,27,511.47,3.33,0.0147
PERF_001440,CAM_000124,SEG_000068,CRE_000493,OOH,43421,650,18,175.57,19.24,0.015
PERF_001441,CAM_000032,SEG_002823,CRE_000125,Email,93179,1909,19,485.03,5.78,0.0205
PERF_001442,CAM_000134,SEG_002309,CRE_000534,Email,17124,525,24,41.32,110.23,0.0307
PERF_001443,CAM_000215,SEG_002823,CRE_000860,OOH,20525,282,4,159.29,3.14,0.0138
PERF_001444,CAM_000036,SEG_002394,CRE_000144,Print,28816,339,11,237.57,1.52,0.0118
PERF_001445,CAM_000230,SEG_001104,CRE_000917,Digital,1201,8,0,9.16,-1.0,0.0067
PERF_001446,CAM_000110,SEG_000692,CRE_000438,OOH,74728,1403,58,151.07,50.53,0.0188
PERF_001447,CAM_000244,SEG_001804,CRE_000976,TV,10056,97,1,337.93,-0.55,0.0097
PERF_001448,CAM_000146,SEG_001096,CRE_000581,Social,12438,73,3,139.38,0.78,0.0059
PERF_001449,CAM_000049,SEG_000585,CRE_000194,TV,29154,581,16,1059.31,1.61,0.0199
PERF_001450,CAM_000302,SEG_000146,CRE_001206,Digital,96682,812,33,618.9,2.84,0.0084
PERF_001451,CAM_000303,SEG_000099,CRE_001207,Email,29212,240,10,258.0,6.43,0.0082
PERF_001452,CAM_000122,SEG_000249,CRE_000486,Retail,25651,139,3,113.23,2.48,0.0054
PERF_001453,CAM_000339,SEG_002256,CRE_001316,Social,6492,153,6,52.4,5.15,0.0236
PERF_001454,CAM_000068,SEG_002251,CRE_000271,OOH,84485,876,39,537.06,10.36,0.0104
PERF_001455,CAM_000189,SEG_002124,CRE_000756,Email,13689,312,9,82.82,15.51,0.0228
PERF_001456,CAM_000214,SEG_001225,CRE_000853,OOH,34852,460,7,122.67,8.62,0.0132
PERF_001457,CAM_000131,SEG_001633,CRE_000521,Digital,44869,228,5,348.13,-0.08,0.0051
PERF_001458,CAM_000379,SEG_002854,CRE_001435,OOH,39365,278,6,336.4,1.35,0.0071
PERF_001459,CAM_000028,SEG_001223,CRE_000110,Print,58078,981,45,241.55,9.03,0.0169
PERF_001460,CAM_000222,SEG_000288,CRE_000887,TV,14175,104,3,462.05,0.29,0.0074
PERF_001461,CAM_000054,SEG_002272,CRE_000216,Streaming,91526,1019,28,1160.46,0.57,0.0111
PERF_001462,CAM_000205,SEG_002394,CRE_000819,Digital,54569,673,9,292.82,2.7,0.0123
PERF_001463,CAM_000010,SEG_002995,CRE_000039,Digital,7180,63,0,27.8,-1.0,0.0088
PERF_001464,CAM_000067,SEG_002423,CRE_000268,Retail,34667,284,9,276.52,5.48,0.0082
PERF_001465,CAM_000354,SEG_000018,CRE_001361,Radio,58090,1038,39,248.81,29.16,0.0179
PERF_001466,CAM_000064,SEG_001614,CRE_000253,OOH,23660,390,16,191.05,14.59,0.0165
PERF_001467,CAM_000252,SEG_000564,CRE_001008,Social,9950,154,4,98.59,3.67,0.0155
PERF_001468,CAM_000159,SEG_000195,CRE_000633,Retail,52026,371,6,221.28,1.53,0.0071
PERF_001469,CAM_000244,SEG_001450,CRE_000974,Streaming,76597,1100,40,1546.97,1.07,0.0144
PERF_001470,CAM_000076,SEG_002861,CRE_000304,Streaming,34324,246,3,486.59,-0.26,0.0072
PERF_001471,CAM_000040,SEG_002287,CRE_000159,Social,58246,1064,45,639.27,11.24,0.0183
PERF_001472,CAM_000254,SEG_000041,CRE_001013,TV,26121,333,6,759.94,-0.4,0.0128
PERF_001473,CAM_000113,SEG_000470,CRE_000451,Retail,19740,186,2,144.88,0.31,0.0095
PERF_001474,CAM_000292,SEG_002737,CRE_001166,Digital,17803,236,5,83.15,9.35,0.0133
PERF_001475,CAM_000216,SEG_000399,CRE_000863,Retail,7496,126,2,45.04,7.56,0.0169
PERF_001476,CAM_000185,SEG_002341,CRE_000738,Digital,35551,219,4,131.01,4.34,0.0062
PERF_001477,CAM_000388,SEG_002881,CRE_001463,Radio,57220,550,25,214.33,13.25,0.0096
PERF_001478,CAM_000022,SEG_002051,CRE_000087,Streaming,19279,308,3,252.75,0.22,0.016
PERF_001479,CAM_000183,SEG_002024,CRE_000731,OOH,82213,747,21,752.83,2.32,0.0091
PERF_001480,CAM_000144,SEG_001715,CRE_000575,Print,87497,991,24,829.83,3.94,0.0113
PERF_001481,CAM_000388,SEG_002356,CRE_001464,Streaming,29801,284,8,473.69,1.32,0.0095
PERF_001482,CAM_000143,SEG_002976,CRE_000571,TV,28853,216,8,549.22,0.65,0.0075
PERF_001483,CAM_000131,SEG_002874,CRE_000524,Radio,27162,421,18,115.97,30.0,0.0155
PERF_001484,CAM_000334,SEG_002832,CRE_001300,Digital,16727,134,1,35.09,2.87,0.0081
PERF_001485,CAM_000162,SEG_000785,CRE_000646,TV,7917,79,2,270.05,0.43,0.01
PERF_001486,CAM_000217,SEG_000787,CRE_000866,Radio,10902,179,4,26.8,19.79,0.0165
PERF_001487,CAM_000275,SEG_000351,CRE_001100,Social,64081,849,15,613.44,2.98,0.0133
PERF_001488,CAM_000165,SEG_000149,CRE_000658,OOH,71635,590,11,153.03,3.13,0.0082
PERF_001489,CAM_000019,SEG_001467,CRE_000074,Radio,8722,129,6,87.15,5.26,0.0149
PERF_001490,CAM_000058,SEG_001526,CRE_000230,Social,57335,1407,16,702.51,2.21,0.0245
PERF_001491,CAM_000090,SEG_001222,CRE_000359,Digital,91233,1202,44,489.52,11.39,0.0132
PERF_001492,CAM_000098,SEG_000011,CRE_000392,Streaming,19993,337,12,228.96,4.27,0.0169
PERF_001493,CAM_000183,SEG_002349,CRE_000731,Radio,75778,1260,58,194.06,45.08,0.0166
PERF_001494,CAM_000222,SEG_000456,CRE_000888,Print,45311,445,18,228.03,3.49,0.0098
PERF_001495,CAM_000045,SEG_002236,CRE_000177,Streaming,85658,1032,10,1023.4,-0.45,0.0121
PERF_001496,CAM_000078,SEG_001020,CRE_000310,Radio,27357,357,9,246.52,2.29,0.0131
PERF_001497,CAM_000384,SEG_002849,CRE_001452,Streaming,62570,856,36,1239.82,1.92,0.0137
PERF_001498,CAM_000280,SEG_001277,CRE_001118,Streaming,9283,60,2,133.8,1.96,0.0065
PERF_001499,CAM_000256,SEG_002266,CRE_001022,Digital,50727,312,9,247.0,1.77,0.0062
PERF_001500,CAM_000107,SEG_001536,CRE_000428,Email,34741,538,23,170.24,18.46,0.0155
PERF_001501,CAM_000204,SEG_002453,CRE_000814,OOH,30314,191,6,97.45,3.95,0.0063
PERF_001502,CAM_000394,SEG_000306,CRE_001480,Digital,41672,290,11,178.65,8.52,0.007
PERF_001503,CAM_000313,SEG_000525,CRE_001239,Streaming,27388,515,21,673.57,0.92,0.0188
PERF_001504,CAM_000305,SEG_000930,CRE_001214,Retail,34799,181,4,91.0,7.44,0.0052
PERF_001505,CAM_000397,SEG_001717,CRE_001491,Streaming,92167,642,15,2283.98,-0.4,0.007
PERF_001506,CAM_000145,SEG_002286,CRE_000577,Retail,60211,637,22,325.46,3.01,0.0106
PERF_001507,CAM_000152,SEG_001965,CRE_000607,Email,15289,499,21,53.68,32.39,0.0326
PERF_001508,CAM_000126,SEG_002843,CRE_000501,Print,82512,753,33,396.15,9.43,0.0091
PERF_001509,CAM_000002,SEG_002760,CRE_000007,OOH,87925,901,22,275.7,14.46,0.0102
PERF_001510,CAM_000262,SEG_001069,CRE_001046,Social,67357,910,36,948.92,5.78,0.0135
PERF_001511,CAM_000046,SEG_001539,CRE_000181,Digital,27047,376,13,178.61,7.95,0.0139
PERF_001512,CAM_000174,SEG_000009,CRE_000693,TV,63821,1096,12,2134.24,-0.67,0.0172
PERF_001513,CAM_000290,SEG_000522,CRE_001159,Retail,90488,1365,30,889.16,1.94,0.0151
PERF_001514,CAM_000207,SEG_001746,CRE_000828,OOH,26398,170,7,212.53,4.3,0.0065
PERF_001515,CAM_000371,SEG_000732,CRE_001413,Email,52973,657,20,300.41,5.4,0.0124
PERF_001516,CAM_000061,SEG_000095,CRE_000242,Streaming,24800,155,2,512.36,-0.45,0.0063
PERF_001517,CAM_000322,SEG_000782,CRE_001266,Social,75715,771,35,1124.86,2.94,0.0102
PERF_001518,CAM_000273,SEG_000611,CRE_001091,Email,16781,470,21,82.96,35.39,0.0281
PERF_001519,CAM_000008,SEG_001565,CRE_000029,Retail,8046,61,2,34.22,5.96,0.0076
PERF_001520,CAM_000197,SEG_000077,CRE_000788,Retail,72167,445,8,432.75,2.63,0.0062
PERF_001521,CAM_000322,SEG_000650,CRE_001266,Digital,36145,493,10,100.63,17.24,0.0137
PERF_001522,CAM_000208,SEG_000182,CRE_000832,Email,68769,988,39,273.85,23.2,0.0144
PERF_001523,CAM_000325,SEG_002730,CRE_001274,Print,4474,48,0,24.06,-1.0,0.0109
PERF_001524,CAM_000118,SEG_000605,CRE_000472,Streaming,79586,561,12,1896.98,0.02,0.0071
PERF_001525,CAM_000349,SEG_002816,CRE_001347,OOH,37518,387,7,183.06,5.02,0.0103
PERF_001526,CAM_000008,SEG_002908,CRE_000031,Social,88000,654,23,1253.48,1.05,0.0074
PERF_001527,CAM_000185,SEG_001580,CRE_000739,Digital,63235,693,23,244.3,11.0,0.011
PERF_001528,CAM_000091,SEG_002586,CRE_000362,Print,39645,389,18,244.11,13.62,0.0098
PERF_001529,CAM_000236,SEG_000533,CRE_000944,OOH,17375,234,9,118.75,13.61,0.0135
PERF_001530,CAM_000326,SEG_000499,CRE_001278,Retail,15503,270,5,67.9,10.18,0.0174
PERF_001531,CAM_000083,SEG_001929,CRE_000330,Streaming,16645,218,10,381.88,0.48,0.0131
PERF_001532,CAM_000131,SEG_000477,CRE_000524,OOH,92347,464,7,331.76,2.22,0.005
PERF_001533,CAM_000057,SEG_001545,CRE_000226,OOH,86092,615,18,548.26,4.0,0.0071
PERF_001534,CAM_000133,SEG_002115,CRE_000530,Retail,97118,734,20,285.33,10.99,0.0076
PERF_001535,CAM_000136,SEG_000120,CRE_000542,Radio,43725,619,8,148.93,6.06,0.0142
PERF_001536,CAM_000290,SEG_002490,CRE_001158,Radio,16189,120,4,119.71,3.06,0.0074
PERF_001537,CAM_000336,SEG_001253,CRE_001308,Retail,59139,1120,54,473.34,17.43,0.0189
PERF_001538,CAM_000176,SEG_001604,CRE_000701,Streaming,67021,553,22,693.93,2.77,0.0083
PERF_001539,CAM_000084,SEG_002905,CRE_000336,Social,60395,1224,44,400.47,4.87,0.0203
PERF_001540,CAM_000095,SEG_002088,CRE_000380,Streaming,97039,1877,19,2322.91,0.61,0.0193
PERF_001541,CAM_000264,SEG_001508,CRE_001054,Streaming,32488,636,29,631.71,4.36,0.0196
PERF_001542,CAM_000352,SEG_002537,CRE_001354,Radio,11874,170,7,109.26,11.42,0.0143
PERF_001543,CAM_000094,SEG_002597,CRE_000373,Retail,50063,362,4,245.18,1.2,0.0072
PERF_001544,CAM_000120,SEG_000712,CRE_000478,Radio,79033,470,22,782.58,3.04,0.006
PERF_001545,CAM_000161,SEG_002120,CRE_000644,Radio,21520,381,12,148.3,8.9,0.0177
PERF_001546,CAM_000094,SEG_000137,CRE_000373,Radio,83666,1152,36,405.03,14.23,0.0138
PERF_001547,CAM_000146,SEG_001288,CRE_000584,Digital,21676,290,6,138.12,4.44,0.0134
PERF_001548,CAM_000092,SEG_001853,CRE_000365,Streaming,25355,355,12,588.38,1.74,0.014
PERF_001549,CAM_000123,SEG_001835,CRE_000489,Social,86452,1065,47,636.03,3.01,0.0123
PERF_001550,CAM_000220,SEG_002589,CRE_000878,Social,20152,183,1,115.73,-0.46,0.0091
PERF_001551,CAM_000182,SEG_003010,CRE_000725,Radio,63520,1074,18,429.61,3.45,0.0169
PERF_001552,CAM_000202,SEG_000490,CRE_000805,Print,17549,106,2,94.5,2.75,0.0061
PERF_001553,CAM_000139,SEG_001937,CRE_000553,Email,97867,1594,47,835.06,2.24,0.0163
PERF_001554,CAM_000009,SEG_002634,CRE_000034,Social,55240,710,34,561.52,8.09,0.0129
PERF_001555,CAM_000066,SEG_000221,CRE_000262,Print,83111,1053,45,618.9,6.27,0.0127
PERF_001556,CAM_000133,SEG_002059,CRE_000529,TV,44735,375,15,1265.36,0.57,0.0084
PERF_001557,CAM_000280,SEG_001360,CRE_001119,Radio,24919,194,5,143.35,4.58,0.0078
PERF_001558,CAM_000081,SEG_001828,CRE_000322,OOH,36737,672,8,145.74,4.17,0.0183
PERF_001559,CAM_000192,SEG_000001,CRE_000766,Email,74007,753,23,164.62,10.92,0.0102
PERF_001560,CAM_000245,SEG_000364,CRE_000977,Streaming,78184,1080,39,1594.02,1.86,0.0138
PERF_001561,CAM_000008,SEG_001388,CRE_000031,TV,80144,973,26,3102.76,0.67,0.0122
PERF_001562,CAM_000373,SEG_000207,CRE_001418,OOH,87508,1743,62,651.45,7.02,0.0199
PERF_001563,CAM_000215,SEG_001180,CRE_000857,Streaming,13709,135,5,265.81,0.46,0.0099
PERF_001564,CAM_000330,SEG_001066,CRE_001290,TV,19018,365,11,608.37,0.4,0.0192
PERF_001565,CAM_000186,SEG_000466,CRE_000742,Email,9367,79,3,85.71,5.87,0.0084
PERF_001566,CAM_000306,SEG_000936,CRE_001218,Radio,25978,173,7,184.47,2.74,0.0067
PERF_001567,CAM_000064,SEG_002816,CRE_000253,Radio,17700,127,5,158.12,1.83,0.0072
PERF_001568,CAM_000282,SEG_000225,CRE_001128,Print,4821,73,3,39.91,12.95,0.0153
PERF_001569,CAM_000250,SEG_000889,CRE_001000,Print,51218,876,9,460.66,2.54,0.0171
PERF_001570,CAM_000006,SEG_001574,CRE_000021,Print,7946,150,5,19.7,27.67,0.0189
PERF_001571,CAM_000182,SEG_000115,CRE_000727,Streaming,12548,164,2,262.89,-0.59,0.0131
PERF_001572,CAM_000050,SEG_002858,CRE_000200,Retail,96046,884,24,207.67,8.28,0.0092
PERF_001573,CAM_000290,SEG_002115,CRE_001158,Social,43110,409,11,533.99,2.7,0.0095
PERF_001574,CAM_000056,SEG_001775,CRE_000224,Radio,88759,920,14,639.82,0.36,0.0104
PERF_001575,CAM_000134,SEG_001017,CRE_000534,Streaming,39474,717,30,456.31,6.38,0.0182
PERF_001576,CAM_000290,SEG_002250,CRE_001160,Digital,51419,447,16,204.01,10.4,0.0087
